Learning Video Production and Editing,https://www.linkedin.com/learning/learning-video-production-and-editing-3?u=56973065,"74,326 learners",POPULAR
Productive Leadership,https://www.linkedin.com/learning/productive-leadership?u=56973065,"43,933 learners",-
PowerPoint: Slide Design Makeover,https://www.linkedin.com/learning/powerpoint-slide-design-makeover?u=56973065,"39,932 learners",-
Financial Accounting Part 1,https://www.linkedin.com/learning/financial-accounting-part-1?u=56973065,"393,571 learners",POPULAR
"Why Smart Founders Are Productively Wrong""""",https://www.linkedin.com/learning/why-smart-founders-are-productively-wrong?u=56973065,"3,825 learners",-
Ethics in Information Security,https://www.linkedin.com/learning/ethics-in-information-security?u=56973065,"25,590 learners",-
Cybersecurity Awareness: Ransomware,https://www.linkedin.com/learning/cybersecurity-awareness-ransomware-22822341?u=56973065,"6,048 learners",-
Human Resources: Compensation and Benefits,https://www.linkedin.com/learning/human-resources-compensation-and-benefits?u=56973065,"163,515 learners",UPDATED
Creating a Leadership Development Program,https://www.linkedin.com/learning/creating-a-leadership-development-program?u=56973065,"122,712 learners",-
Building Java Microservices with gRPC,https://www.linkedin.com/learning/building-java-microservices-with-grpc?u=56973065,"21,135 learners",-
Emerging Financial Risk Management,https://www.linkedin.com/learning/emerging-financial-risk-management?u=56973065,"21,280 learners",-
Managing Depression in the Workplace,https://www.linkedin.com/learning/managing-depression-in-the-workplace?u=56973065,"273,818 learners",-
Conducting Research in a Post-Pandemic World,https://www.linkedin.com/learning/conducting-research-in-a-post-pandemic-world?u=56973065,"8,865 learners",-
Intermediate SQL: Data Reporting and Analysis,https://www.linkedin.com/learning/intermediate-sql-data-reporting-and-analysis?u=56973065,"16,283 learners",-
Advanced Branding,https://www.linkedin.com/learning/advanced-branding?u=56973065,"109,856 learners",-
Customer Service Using AI and Machine Learning (2020),https://www.linkedin.com/learning/customer-service-using-ai-and-machine-learning-2020?u=56973065,"20,675 learners",-
Data Cleaning in Python Essential Training,https://www.linkedin.com/learning/data-cleaning-in-python-essential-training-17061364?u=56973065,"19,720 learners",-
Retail Sales: The Importance of Listening,https://www.linkedin.com/learning/retail-sales-the-importance-of-listening?u=56973065,"51,436 learners",-
Learning GitHub,https://www.linkedin.com/learning/learning-github-18719601?u=56973065,"20,522 learners",-
Building and Managing a Cybersecurity Program,https://www.linkedin.com/learning/building-and-managing-a-cybersecurity-program?u=56973065,"9,627 learners",-
DevOps Foundations,https://www.linkedin.com/learning/devops-foundations-23454205?u=56973065,"7,487 learners",POPULAR
Test Automation with Python: 1 Introduction to Automated Testing,https://www.linkedin.com/learning/test-automation-with-python-1-introduction-to-automated-testing?u=56973065,"23,529 learners",-
Culture of Kaizen,https://www.linkedin.com/learning/culture-of-kaizen?u=56973065,"53,701 learners",-
Creating Your Personal Brand,https://www.linkedin.com/learning/creating-your-personal-brand?u=56973065,"436,580 learners",POPULAR
Power BI Data Analyst Associate (PL-300) Cert Prep: Create Model Calculations Using DAX,https://www.linkedin.com/learning/power-bi-data-analyst-associate-pl-300-cert-prep-create-model-calculations-using-dax?u=56973065,"4,078 learners",-
Sales Operations,https://www.linkedin.com/learning/sales-operations?u=56973065,"110,139 learners",-
AI in Fintech Essential Training,https://www.linkedin.com/learning/ai-in-fintech-essential-training?u=56973065,"72,128 learners",POPULAR
Exam Tips: Certified Information Security Manager (CISM) (2022),https://www.linkedin.com/learning/exam-tips-certified-information-security-manager-cism-2022?u=56973065,"8,947 learners",-
Learning Jenkins,https://www.linkedin.com/learning/learning-jenkins-14423877?u=56973065,"41,082 learners",-
Supply Chain Foundations (2014),https://www.linkedin.com/learning/supply-chain-foundations-2014?u=56973065,"327,699 learners",POPULAR
How to Manage Lean Six Sigma Projects: Part II,https://www.linkedin.com/learning/how-to-manage-lean-six-sigma-projects-part-ii?u=56973065,"29,551 learners",-
Ethical Hacking: Vulnerability Analysis,https://www.linkedin.com/learning/ethical-hacking-vulnerability-analysis?u=56973065,"28,862 learners",-
Exam Prep: Enterprise Architecture Foundations 9.2,https://www.linkedin.com/learning/exam-prep-enterprise-architecture-foundations-9-2?u=56973065,"19,642 learners",POPULAR
Introducing Postman,https://www.linkedin.com/learning/introducing-postman?u=56973065,"41,811 learners",-
HR Roles in the Modern Workplace,https://www.linkedin.com/learning/hr-roles-in-the-modern-workplace?u=56973065,"44,737 learners",-
NumPy Essential Training: 1 Foundations of NumPy,https://www.linkedin.com/learning/numpy-essential-training-1-foundations-of-numpy?u=56973065,"16,184 learners",-
Cloud Computing: Understanding Networking,https://www.linkedin.com/learning/cloud-computing-understanding-networking?u=56973065,-,NEW
Navigating the Mental Toll and Stress of Leadership,https://www.linkedin.com/learning/navigating-the-mental-toll-and-stress-of-leadership?u=56973065,"3,307 learners",POPULAR
IT Security Foundations: Network Security,https://www.linkedin.com/learning/it-security-foundations-network-security-15189799?u=56973065,"26,193 learners",POPULAR
Vulnerability Management in Cybersecurity: The Basics,https://www.linkedin.com/learning/vulnerability-management-in-cybersecurity-the-basics?u=56973065,"10,765 learners",-
Cert Prep: Excel Expert - Microsoft Office Specialist for Microsoft 365 Apps,https://www.linkedin.com/learning/cert-prep-excel-expert-microsoft-office-specialist-for-microsoft-365-apps?u=56973065,"30,357 learners",POPULAR
Microsoft Azure Administrator (AZ-104) Cert Prep: 4 Configure and Manage Virtual Networking,https://www.linkedin.com/learning/microsoft-azure-administrator-az-104-cert-prep-4-configure-and-manage-virtual-networking?u=56973065,"13,498 learners",-
Construction Management: Introduction to Lean Construction,https://www.linkedin.com/learning/construction-management-introduction-to-lean-construction?u=56973065,"226,529 learners",POPULAR
Programming Foundations: Discrete Mathematics,https://www.linkedin.com/learning/programming-foundations-discrete-mathematics?u=56973065,"115,009 learners",-
Learning JDBC,https://www.linkedin.com/learning/learning-jdbc?u=56973065,"63,262 learners",-
Negotiation Foundations,https://www.linkedin.com/learning/negotiation-foundations?u=56973065,"289,404 learners",POPULAR
Microsoft 365 for Administrators: Supporting Users,https://www.linkedin.com/learning/microsoft-365-for-administrators-supporting-users?u=56973065,"47,949 learners",-
Architectural Design Project Type Basics,https://www.linkedin.com/learning/architectural-design-project-type-basics?u=56973065,"17,402 learners",-
Brand Strategy for Designers,https://www.linkedin.com/learning/brand-strategy-for-designers-2?u=56973065,"47,830 learners",-
Microsoft Azure Machine Learning Fundamentals,https://www.linkedin.com/learning/microsoft-azure-machine-learning-fundamentals?u=56973065,"7,039 learners",POPULAR
Advanced Python,https://www.linkedin.com/learning/advanced-python?u=56973065,"204,615 learners",POPULAR
Creating Inclusive Content,https://www.linkedin.com/learning/creating-inclusive-content?u=56973065,"9,803 learners",-
Understanding Zero Trust,https://www.linkedin.com/learning/understanding-zero-trust?u=56973065,"33,241 learners",-
Become a Courageous Female Leader,https://www.linkedin.com/learning/become-a-courageous-female-leader?u=56973065,"24,429 learners",-
IT Security Foundations: Operating System Security,https://www.linkedin.com/learning/it-security-foundations-operating-system-security-14816522?u=56973065,"17,431 learners",-
Managing Project Uncertainty,https://www.linkedin.com/learning/managing-project-uncertainty?u=56973065,"11,205 learners",-
Measuring Team Performance,https://www.linkedin.com/learning/measuring-team-performance?u=56973065,"75,292 learners",-
The OWASP API Security Top 10: An Overview,https://www.linkedin.com/learning/the-owasp-api-security-top-10-an-overview?u=56973065,"12,156 learners",-
Team Coaching Strategies for Project Managers,https://www.linkedin.com/learning/team-coaching-strategies-for-project-managers?u=56973065,-,NEW
Transition from Data Science to Data Engineering,https://www.linkedin.com/learning/transition-from-data-science-to-data-engineering?u=56973065,"2,792 learners",POPULAR
Financial Record Keeping,https://www.linkedin.com/learning/financial-record-keeping?u=56973065,"55,159 learners",-
Learning Virtualization,https://www.linkedin.com/learning/learning-virtualization-13945890?u=56973065,"34,503 learners",-
Cybersecurity Foundations: Computer Forensics,https://www.linkedin.com/learning/cybersecurity-foundations-computer-forensics?u=56973065,"1,972 learners",-
Developing a Feedback Mindset to Accelerate Your Career,https://www.linkedin.com/learning/developing-a-feedback-mindset-to-accelerate-your-career?u=56973065,"29,387 learners",-
Teamwork Foundations,https://www.linkedin.com/learning/teamwork-foundations-2020?u=56973065,"398,845 learners",POPULAR
AI in Business Essential Training,https://www.linkedin.com/learning/ai-in-business-essential-training?u=56973065,"40,775 learners",-
Generative AI for Sales and Services Professionals,https://www.linkedin.com/learning/generative-ai-for-sales-and-services-professionals?u=56973065,"2,884 learners",-
ETL in Python and SQL,https://www.linkedin.com/learning/etl-in-python-and-sql?u=56973065,"15,749 learners",NEW
Windows 11 for IT Support: Troubleshooting Basics,https://www.linkedin.com/learning/windows-11-for-it-support-troubleshooting-basics-23380563?u=56973065,"1,467 learners",-
Learning Microsoft Dynamics 365: The Basics,https://www.linkedin.com/learning/learning-microsoft-dynamics-365-the-basics?u=56973065,"95,502 learners",POPULAR
Windows Server 2019: Implementing Group Policy,https://www.linkedin.com/learning/windows-server-2019-implementing-group-policy?u=56973065,"127,503 learners",-
Querying Microsoft SQL Server 2022,https://www.linkedin.com/learning/querying-microsoft-sql-server-2022?u=56973065,"23,177 learners",-
CompTIA Network+ (N10-008) Cert Prep: 6 Advanced IP Networking,https://www.linkedin.com/learning/comptia-network-plus-n10-008-cert-prep-6-advanced-ip-networking?u=56973065,"10,647 learners",-
Preparing to Get a Job in Data Analytics,https://www.linkedin.com/learning/preparing-to-get-a-job-in-data-analytics?u=56973065,"29,775 learners",POPULAR
HR and Digital Transformation,https://www.linkedin.com/learning/hr-and-digital-transformation?u=56973065,"138,682 learners",-
Mailchimp Essential Training,https://www.linkedin.com/learning/mailchimp-essential-training?u=56973065,"17,422 learners",-
Hands-On Introduction: SQL,https://www.linkedin.com/learning/hands-on-introduction-sql?u=56973065,"19,725 learners",-
Succession Planning,https://www.linkedin.com/learning/succession-planning?u=56973065,"117,327 learners",-
Excel: Sales Forecasting,https://www.linkedin.com/learning/excel-sales-forecasting?u=56973065,"42,592 learners",-
Retail Customer Service,https://www.linkedin.com/learning/retail-customer-service?u=56973065,"75,955 learners",-
BIM Foundations,https://www.linkedin.com/learning/bim-foundations-2?u=56973065,"102,085 learners",POPULAR
Leadership Foundations,https://www.linkedin.com/learning/leadership-foundations-22307442?u=56973065,"90,586 learners",POPULAR
Sales Forecasting,https://www.linkedin.com/learning/sales-forecasting-2022?u=56973065,"25,508 learners",-
Video Editing Fundamentals,https://www.linkedin.com/learning/video-editing-fundamentals?u=56973065,"39,829 learners",POPULAR
SQL Essential Training,https://www.linkedin.com/learning/sql-essential-training-20685933?u=56973065,-,POPULAR
AI Engineering Essentials: Navigating the Tech Revolution,https://www.linkedin.com/learning/ai-engineering-essentials-navigating-the-tech-revolution?u=56973065,"4,655 learners",POPULAR
Management Foundations,https://www.linkedin.com/learning/management-foundations-2019?u=56973065,"126,184 learners",POPULAR
Affiliate Marketing Foundations,https://www.linkedin.com/learning/affiliate-marketing-foundations?u=56973065,"33,618 learners",-
Introduction to Artificial Intelligence,https://www.linkedin.com/learning/introduction-to-artificial-intelligence?u=56973065,"388,926 learners",POPULAR
Supply Chain Foundations: Supplier Development and Diversity,https://www.linkedin.com/learning/supply-chain-foundations-supplier-development-and-diversity?u=56973065,"10,880 learners",-
Power BI Dataflows Essential Training,https://www.linkedin.com/learning/power-bi-dataflows-essential-training?u=56973065,"41,893 learners",-
Inventory Management Foundations,https://www.linkedin.com/learning/inventory-management-foundations?u=56973065,"207,246 learners",POPULAR
Learning Microsoft SQL Server 2022,https://www.linkedin.com/learning/learning-microsoft-sql-server-2022?u=56973065,"10,624 learners",-
Managerial Finance Foundations,https://www.linkedin.com/learning/managerial-finance-foundations?u=56973065,"26,823 learners",-
Marketing Foundations,https://www.linkedin.com/learning/marketing-foundations-17249206?u=56973065,"53,778 learners",POPULAR
Quantum Computing Fundamentals,https://www.linkedin.com/learning/quantum-computing-fundamentals?u=56973065,"12,949 learners",-
Create a Brand Strategy,https://www.linkedin.com/learning/create-a-brand-strategy?u=56973065,"146,507 learners",-
Managing Logistics,https://www.linkedin.com/learning/managing-logistics?u=56973065,"119,080 learners",-
Managing Resources Across Project Teams,https://www.linkedin.com/learning/managing-resources-across-project-teams?u=56973065,"83,578 learners",-
CompTIA Network+ (N10-008) Cert Prep: 8 Network Integration and Operation,https://www.linkedin.com/learning/comptia-network-plus-n10-008-cert-prep-8-network-integration-and-operation?u=56973065,"10,200 learners",-
Green Jobs for Sustainable Careers,https://www.linkedin.com/learning/green-jobs-for-sustainable-careers?u=56973065,"14,841 learners",-
Construction Management: Technology on the Jobsite,https://www.linkedin.com/learning/construction-management-technology-on-the-jobsite?u=56973065,"117,359 learners",POPULAR
Accounting Foundations,https://www.linkedin.com/learning/accounting-foundations-2018?u=56973065,"378,932 learners",POPULAR
Content Marketing: ROI,https://www.linkedin.com/learning/content-marketing-roi?u=56973065,"14,007 learners",-
Introduction to Stata 15,https://www.linkedin.com/learning/introduction-to-stata-15?u=56973065,"27,141 learners",-
Supply Chain Foundations,https://www.linkedin.com/learning/supply-chain-foundations-23017075?u=56973065,"6,107 learners",-
Marketing Tools: SEO,https://www.linkedin.com/learning/marketing-tools-seo-8551757?u=56973065,"56,590 learners",-
Biometrics: Security and Privacy Considerations,https://www.linkedin.com/learning/biometrics-security-and-privacy-considerations?u=56973065,"1,203 learners",NEW
GraphQL Essential Training,https://www.linkedin.com/learning/graphql-essential-training-20298359?u=56973065,-,NEW
Programming Foundations: Algorithms,https://www.linkedin.com/learning/programming-foundations-algorithms-22973142?u=56973065,-,-
Human Resources: Strategic Workforce Planning,https://www.linkedin.com/learning/human-resources-strategic-workforce-planning?u=56973065,"141,453 learners",-
Strategic Human Resources,https://www.linkedin.com/learning/strategic-human-resources-2022?u=56973065,"164,225 learners",POPULAR
CompTIA Security+ (SY0-601) Cert Prep: 3 Cryptography Design and Implementation,https://www.linkedin.com/learning/comptia-security-plus-sy0-601-cert-prep-3-cryptography-design-and-implementation?u=56973065,"38,055 learners",POPULAR
CompTIA Security+ (SY0-601) Cert Prep: 5 Physical Security Design and Implementation,https://www.linkedin.com/learning/comptia-security-plus-sy0-601-cert-prep-5-physical-security-design-and-implementation?u=56973065,"29,236 learners",-
Artificial Intelligence for Project Managers,https://www.linkedin.com/learning/artificial-intelligence-for-project-managers?u=56973065,"118,615 learners",-
Power BI Data Methods,https://www.linkedin.com/learning/power-bi-data-methods-23487089?u=56973065,"1,079 learners",NEW
Foundations of Raising Capital,https://www.linkedin.com/learning/foundations-of-raising-capital?u=56973065,"72,814 learners",-
Machine Learning and AI: Advanced Decision Trees with SPSS,https://www.linkedin.com/learning/machine-learning-and-ai-advanced-decision-trees-with-spss?u=56973065,"62,746 learners",UPDATED
Integrated Marketing Communications Strategies,https://www.linkedin.com/learning/integrated-marketing-communications-strategies?u=56973065,"25,544 learners",-
Introduction to Data Warehouses,https://www.linkedin.com/learning/introduction-to-data-warehouses?u=56973065,"19,882 learners",-
Bluebeam Revu 21 Essential Training,https://www.linkedin.com/learning/bluebeam-revu-21-essential-training?u=56973065,"4,983 learners",POPULAR
Sales Management Foundations,https://www.linkedin.com/learning/sales-management-foundations-2022?u=56973065,"43,381 learners",POPULAR
Cryptocurrency Foundations,https://www.linkedin.com/learning/cryptocurrency-foundations-17185357?u=56973065,"24,725 learners",POPULAR
AWS Certified Solutions Architect - Associate (SAA-C03) Cert Prep: 1 Cloud Services Overview,https://www.linkedin.com/learning/aws-certified-solutions-architect-associate-saa-c03-cert-prep-1-cloud-services-overview?u=56973065,"25,768 learners",POPULAR
Linux CentOS 7: Files and Permissions,https://www.linkedin.com/learning/linux-centos-7-files-and-permissions?u=56973065,"38,982 learners",-
